age, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[36 - 52], [10 - 13], [0 - 3137], 0, [13 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[36 - 52], [10 - 13], [0 - 3137], 0, [13 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[36 - 52], [10 - 13], [0 - 3137], 0, [13 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Divorced
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Divorced
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Divorced
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Divorced
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[32 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Divorced
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[34 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-spouse-absent
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Never-married
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Never-married
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Never-married
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Never-married
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Separated
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[22 - 41], [10 - 14], 0, 0, [33 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[41 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Divorced
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Divorced
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 41], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Divorced
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[32 - 43], 13, [0 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 53], [10 - 14], [0 - 7688], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 15024], [0 - 1902], [38 - 72], *, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Separated
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Divorced
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 45], [9 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[24 - 63], [2 - 9], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 63], [2 - 9], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 63], [2 - 9], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 63], [2 - 9], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 63], [2 - 9], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 63], [2 - 9], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 63], [2 - 9], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 63], [2 - 9], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
