age, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Separated
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Separated
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Separated
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Divorced
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[22 - 59], [9 - 14], [0 - 4865], [0 - 2258], [15 - 60], gov, United-States, Male, White, Not-in-family, Other, <=50K, Never-married
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[26 - 74], [9 - 13], [0 - 3908], 0, [10 - 80], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
