age, workclass, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 4, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 4, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 2, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[22 - 59], *, 3, Never-married, Adm-clerical, Not-in-family, White, Male, [0 - 3674], [0 - 2258], [15 - 47], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 4, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 1, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 4, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 1, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 4, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 1, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 1, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 4, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 4, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 2, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
[26 - 75], Self-emp-not-inc, 3, Married-civ-spouse, Exec-managerial, Husband, White, Male, [0 - 3137], 0, [10 - 60], United-States, <=50K
