age, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[50 - 52], 9, 0, 0, 45, Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[50 - 52], 9, 0, 0, 45, Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 33], [13 - 14], [10520 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[29 - 33], [13 - 14], [10520 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[29 - 33], [13 - 14], [10520 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[42 - 43], 13, [5178 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[42 - 43], 13, [5178 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[42 - 43], 13, [5178 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[31 - 44], [10 - 11], 0, 0, [40 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[31 - 44], [10 - 11], 0, 0, [40 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[31 - 44], [10 - 11], 0, 0, [40 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[30 - 54], [13 - 16], 0, 0, 40, State-gov, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 54], [13 - 16], 0, 0, 40, State-gov, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 54], [13 - 16], 0, 0, 40, State-gov, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[22 - 23], 13, [0 - 1055], 0, 30, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, 30, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, 30, Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[29 - 36], [11 - 13], 0, 0, [45 - 50], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[29 - 36], [11 - 13], 0, 0, [45 - 50], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[29 - 36], [11 - 13], 0, 0, [45 - 50], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[27 - 34], [3 - 4], 0, 0, [40 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[27 - 34], [3 - 4], 0, 0, [40 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[27 - 34], [3 - 4], 0, 0, [40 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[22 - 25], 9, 0, 0, [35 - 40], Self-emp-not-inc, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
[22 - 25], 9, 0, 0, [35 - 40], Self-emp-not-inc, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
[22 - 25], 9, 0, 0, [35 - 40], Self-emp-not-inc, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
[32 - 33], 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Never-married
[32 - 33], 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Never-married
[32 - 33], 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Never-married
[37 - 38], [7 - 9], 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[37 - 38], [7 - 9], 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[37 - 38], [7 - 9], 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[43 - 49], [13 - 14], 0, 0, [40 - 45], self, United-States, Female, White, Unmarried, Exec-managerial, >50K, Divorced
[43 - 49], [13 - 14], 0, 0, [40 - 45], self, United-States, Female, White, Unmarried, Exec-managerial, >50K, Divorced
[43 - 49], [13 - 14], 0, 0, [40 - 45], self, United-States, Female, White, Unmarried, Exec-managerial, >50K, Divorced
[40 - 41], 16, 0, 0, 60, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[40 - 41], 16, 0, 0, 60, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[40 - 41], 16, 0, 0, 60, Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[53 - 56], 9, [0 - 594], 0, 20, Private, United-States, Female, Black, Unmarried, Other-service, <=50K, Separated
[53 - 56], 9, [0 - 594], 0, 20, Private, United-States, Female, Black, Unmarried, Other-service, <=50K, Widowed
[53 - 56], 9, [0 - 594], 0, 20, Private, United-States, Female, Black, Unmarried, Other-service, <=50K, Widowed
[33 - 37], [5 - 9], 0, 0, 40, Federal-gov, United-States, Male, Black, Husband, Other, <=50K, Married-civ-spouse
[33 - 37], [5 - 9], 0, 0, 40, Federal-gov, United-States, Male, Black, Husband, Other, <=50K, Married-civ-spouse
[33 - 37], [5 - 9], 0, 0, 40, Federal-gov, United-States, Male, Black, Husband, Other, <=50K, Married-civ-spouse
[43 - 53], [7 - 9], 0, [2002 - 2042], 40, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[43 - 53], [7 - 9], 0, [2002 - 2042], 40, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[43 - 53], [7 - 9], 0, [2002 - 2042], 40, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[59 - 64], [9 - 10], [0 - 2597], 0, 40, Private, United-States, Female, White, Unmarried, Tech-support, <=50K, Divorced
[59 - 64], [9 - 10], [0 - 2597], 0, 40, Private, United-States, Female, White, Unmarried, Tech-support, <=50K, Divorced
[59 - 64], [9 - 10], [0 - 2597], 0, 40, Private, United-States, Female, White, Unmarried, Tech-support, <=50K, Widowed
[37 - 56], [12 - 13], 0, 0, [40 - 45], Local-gov, United-States, Male, White, Husband, Tech-support, >50K, Married-civ-spouse
[37 - 56], [12 - 13], 0, 0, [40 - 45], Local-gov, United-States, Male, White, Husband, Tech-support, >50K, Married-civ-spouse
[37 - 56], [12 - 13], 0, 0, [40 - 45], Local-gov, United-States, Male, White, Husband, Tech-support, >50K, Married-civ-spouse
19, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Craft-repair, <=50K, Never-married
19, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Craft-repair, <=50K, Never-married
19, 9, 0, 0, 40, Private, United-States, Male, White, Own-child, Craft-repair, <=50K, Never-married
[33 - 39], 9, 0, 0, [60 - 80], Private, United-States, Male, White, Not-in-family, Exec-managerial, <=50K, Divorced
[33 - 39], 9, 0, 0, [60 - 80], Private, United-States, Male, White, Not-in-family, Exec-managerial, <=50K, Divorced
[33 - 39], 9, 0, 0, [60 - 80], Private, United-States, Male, White, Not-in-family, Exec-managerial, <=50K, Divorced
49, 9, 0, 0, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
49, 9, 0, 0, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
49, 9, 0, 0, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
[23 - 33], [11 - 12], 0, 0, [52 - 56], Local-gov, United-States, Male, White, Not-in-family, Protective-serv, <=50K, Never-married
[23 - 33], [11 - 12], 0, 0, [52 - 56], Local-gov, United-States, Male, White, Not-in-family, Protective-serv, <=50K, Never-married
[23 - 33], [11 - 12], 0, 0, [52 - 56], Local-gov, United-States, Male, White, Not-in-family, Protective-serv, <=50K, Divorced
[18 - 20], 10, 0, 0, [30 - 44], Private, United-States, Male, Black, Own-child, Sales, <=50K, Never-married
[18 - 20], 10, 0, 0, [30 - 44], Private, United-States, Male, Black, Own-child, Sales, <=50K, Never-married
[18 - 20], 10, 0, 0, [30 - 44], Private, United-States, Male, Black, Own-child, Sales, <=50K, Never-married
[25 - 45], 13, 0, [0 - 1408], 40, Private, United-States, Male, White, Own-child, Exec-managerial, <=50K, Divorced
[25 - 45], 13, 0, [0 - 1408], 40, Private, United-States, Male, White, Own-child, Exec-managerial, <=50K, Never-married
[25 - 45], 13, 0, [0 - 1408], 40, Private, United-States, Male, White, Own-child, Exec-managerial, <=50K, Never-married
[30 - 45], 10, 0, 0, 40, Federal-gov, United-States, Male, White, Own-child, Adm-clerical, <=50K, Married-civ-spouse
[30 - 45], 10, 0, 0, 40, Federal-gov, United-States, Male, White, Own-child, Adm-clerical, <=50K, Never-married
[30 - 45], 10, 0, 0, 40, Federal-gov, United-States, Male, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 40], [10 - 11], 0, 0, [15 - 38], State-gov, United-States, Male, Black, Husband, Other, <=50K, Married-civ-spouse
[22 - 40], [10 - 11], 0, 0, [15 - 38], State-gov, United-States, Male, Black, Husband, Other, <=50K, Married-civ-spouse
[22 - 40], [10 - 11], 0, 0, [15 - 38], State-gov, United-States, Male, Black, Husband, Other, <=50K, Married-civ-spouse
[25 - 54], [3 - 7], 0, 0, 40, Private, Non-US, Male, White, Unmarried, Machine-op-inspct, <=50K, Never-married
[25 - 54], [3 - 7], 0, 0, 40, Private, Non-US, Male, White, Unmarried, Machine-op-inspct, <=50K, Married-spouse-absent
[25 - 54], [3 - 7], 0, 0, 40, Private, Non-US, Male, White, Unmarried, Machine-op-inspct, <=50K, Never-married
[20 - 21], 10, 0, 0, 40, Private, United-States, Male, White, Own-child, Machine-op-inspct, <=50K, Never-married
[20 - 21], 10, 0, 0, 40, Private, United-States, Male, White, Own-child, Machine-op-inspct, <=50K, Never-married
[20 - 21], 10, 0, 0, 40, Private, United-States, Male, White, Own-child, Machine-op-inspct, <=50K, Never-married
[19 - 25], 9, 0, 0, [20 - 30], Private, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-AF-spouse
[19 - 25], 9, 0, 0, [20 - 30], Private, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
[19 - 25], 9, 0, 0, [20 - 30], Private, United-States, Female, White, Wife, Adm-clerical, <=50K, Married-civ-spouse
[48 - 53], [12 - 13], 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[48 - 53], [12 - 13], 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[48 - 53], [12 - 13], 0, 0, 40, Self-emp-not-inc, United-States, Male, White, Husband, Prof-specialty, <=50K, Married-civ-spouse
[28 - 31], 5, 0, 0, [40 - 43], Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
[28 - 31], 5, 0, 0, [40 - 43], Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
[28 - 31], 5, 0, 0, [40 - 43], Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
[24 - 28], 13, 0, 0, [40 - 50], Private, United-States, Male, White, Husband, Tech-support, <=50K, Married-civ-spouse
[24 - 28], 13, 0, 0, [40 - 50], Private, United-States, Male, White, Husband, Tech-support, <=50K, Married-civ-spouse
[24 - 28], 13, 0, 0, [40 - 50], Private, United-States, Male, White, Husband, Tech-support, <=50K, Married-civ-spouse
[48 - 49], 9, 0, 0, 40, Private, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Separated
[48 - 49], 9, 0, 0, 40, Private, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Widowed
[48 - 49], 9, 0, 0, 40, Private, United-States, Female, White, Unmarried, Adm-clerical, <=50K, Widowed
25, 9, 0, 0, [35 - 40], Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
25, 9, 0, 0, [35 - 40], Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
25, 9, 0, 0, [35 - 40], Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[52 - 57], [13 - 14], 0, 0, 40, gov, United-States, Male, Black, Husband, Prof-specialty, >50K, Married-civ-spouse
[52 - 57], [13 - 14], 0, 0, 40, gov, United-States, Male, Black, Husband, Prof-specialty, >50K, Married-civ-spouse
[52 - 57], [13 - 14], 0, 0, 40, gov, United-States, Male, Black, Husband, Prof-specialty, >50K, Married-civ-spouse
53, 9, 0, 0, [38 - 40], Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
53, 9, 0, 0, [38 - 40], Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
53, 9, 0, 0, [38 - 40], Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
[41 - 44], 14, 0, 0, [40 - 45], Private, United-States, Female, White, Unmarried, Exec-managerial, <=50K, Divorced
[41 - 44], 14, 0, 0, [40 - 45], Private, United-States, Female, White, Unmarried, Exec-managerial, <=50K, Divorced
[41 - 44], 14, 0, 0, [40 - 45], Private, United-States, Female, White, Unmarried, Exec-managerial, <=50K, Divorced
[37 - 41], [10 - 11], 0, 0, 40, State-gov, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
[37 - 41], [10 - 11], 0, 0, 40, State-gov, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
[37 - 41], [10 - 11], 0, 0, 40, State-gov, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
[29 - 32], 11, 0, 0, [40 - 43], Private, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[29 - 32], 11, 0, 0, [40 - 43], Private, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Never-married
[29 - 32], 11, 0, 0, [40 - 43], Private, United-States, Male, White, Not-in-family, Prof-specialty, <=50K, Divorced
[23 - 26], 10, 0, 0, 40, Private, United-States, Female, *, Wife, Exec-managerial, <=50K, Married-civ-spouse
[23 - 26], 10, 0, 0, 40, Private, United-States, Female, *, Wife, Exec-managerial, <=50K, Married-civ-spouse
[23 - 26], 10, 0, 0, 40, Private, United-States, Female, *, Wife, Exec-managerial, <=50K, Married-civ-spouse
[36 - 47], [13 - 15], 0, [0 - 1902], [50 - 60], Private, Non-US, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
[36 - 47], [13 - 15], 0, [0 - 1902], [50 - 60], Private, Non-US, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
[36 - 47], [13 - 15], 0, [0 - 1902], [50 - 60], Private, Non-US, Female, White, Wife, Prof-specialty, >50K, Married-civ-spouse
[47 - 50], [13 - 14], 0, 0, [55 - 60], Federal-gov, United-States, Male, White, Not-in-family, Exec-managerial, >50K, Divorced
[47 - 50], [13 - 14], 0, 0, [55 - 60], Federal-gov, United-States, Male, White, Not-in-family, Exec-managerial, >50K, Never-married
[47 - 50], [13 - 14], 0, 0, [55 - 60], Federal-gov, United-States, Male, White, Not-in-family, Exec-managerial, >50K, Married-spouse-absent
[47 - 53], [9 - 11], 0, 0, 60, Self-emp-inc, United-States, Male, White, Not-in-family, Exec-managerial, <=50K, Divorced
[47 - 53], [9 - 11], 0, 0, 60, Self-emp-inc, United-States, Male, White, Not-in-family, Exec-managerial, <=50K, Divorced
[47 - 53], [9 - 11], 0, 0, 60, Self-emp-inc, United-States, Male, White, Not-in-family, Exec-managerial, <=50K, Divorced
[41 - 43], 10, 0, 0, 40, Private, United-States, Male, White, Husband, Tech-support, >50K, Married-civ-spouse
[41 - 43], 10, 0, 0, 40, Private, United-States, Male, White, Husband, Tech-support, >50K, Married-civ-spouse
[41 - 43], 10, 0, 0, 40, Private, United-States, Male, White, Husband, Tech-support, >50K, Married-civ-spouse
[45 - 46], 3, 0, 0, 40, Private, Non-US, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
[45 - 46], 3, 0, 0, 40, Private, Non-US, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
[45 - 46], 3, 0, 0, 40, Private, Non-US, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
[35 - 38], [11 - 13], 0, 0, [35 - 40], Private, Non-US, Male, White, Husband, Other-service, <=50K, Married-civ-spouse
[35 - 38], [11 - 13], 0, 0, [35 - 40], Private, Non-US, Male, White, Husband, Other-service, <=50K, Married-civ-spouse
[35 - 38], [11 - 13], 0, 0, [35 - 40], Private, Non-US, Male, White, Husband, Other-service, <=50K, Married-civ-spouse
[41 - 42], 9, 0, 0, [45 - 50], Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
[41 - 42], 9, 0, 0, [45 - 50], Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
[41 - 42], 9, 0, 0, [45 - 50], Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
[28 - 31], 9, [2885 - 5013], 0, 40, Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
[28 - 31], 9, [2885 - 5013], 0, 40, Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
[28 - 31], 9, [2885 - 5013], 0, 40, Private, United-States, Male, White, Husband, Machine-op-inspct, <=50K, Married-civ-spouse
[30 - 31], 13, [0 - 2407], 0, 40, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[30 - 31], 13, [0 - 2407], 0, 40, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[30 - 31], 13, [0 - 2407], 0, 40, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[47 - 48], 9, 0, 0, 40, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[47 - 48], 9, 0, 0, 40, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[47 - 48], 9, 0, 0, 40, Private, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
[39 - 42], 16, 0, 0, [45 - 50], Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[39 - 42], 16, 0, 0, [45 - 50], Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[39 - 42], 16, 0, 0, [45 - 50], Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[28 - 29], 10, 0, 0, [54 - 58], Private, United-States, Male, White, Not-in-family, Tech-support, <=50K, Divorced
[28 - 29], 10, 0, 0, [54 - 58], Private, United-States, Male, White, Not-in-family, Tech-support, <=50K, Divorced
[28 - 29], 10, 0, 0, [54 - 58], Private, United-States, Male, White, Not-in-family, Tech-support, <=50K, Never-married
36, 9, 0, 0, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
36, 9, 0, 0, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
36, 9, 0, 0, 40, Private, United-States, Male, White, Husband, Craft-repair, <=50K, Married-civ-spouse
28, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Divorced
28, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Separated
28, 10, 0, 0, 40, Private, United-States, Female, White, Not-in-family, Adm-clerical, <=50K, Never-married
[48 - 53], 9, 0, 0, 40, Private, United-States, Female, White, Wife, Adm-clerical, >50K, Married-civ-spouse
[48 - 53], 9, 0, 0, 40, Private, United-States, Female, White, Wife, Adm-clerical, >50K, Married-civ-spouse
[48 - 53], 9, 0, 0, 40, Private, United-States, Female, White, Wife, Adm-clerical, >50K, Married-civ-spouse
[49 - 51], 10, 0, 0, [45 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[49 - 51], 10, 0, 0, [45 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[49 - 51], 10, 0, 0, [45 - 50], Self-emp-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[19 - 20], 10, 0, 0, [24 - 32], Private, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
[19 - 20], 10, 0, 0, [24 - 32], Private, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
[19 - 20], 10, 0, 0, [24 - 32], Private, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
[31 - 35], 13, 0, 0, 40, Private, United-States, Female, Black, Own-child, Sales, <=50K, Separated
[31 - 35], 13, 0, 0, 40, Private, United-States, Female, Black, Own-child, Sales, <=50K, Never-married
[31 - 35], 13, 0, 0, 40, Private, United-States, Female, Black, Own-child, Sales, <=50K, Never-married
[29 - 36], 13, 0, 0, [50 - 70], Self-emp-not-inc, United-States, Male, White, Husband, Sales, >50K, Married-civ-spouse
[29 - 36], 13, 0, 0, [50 - 70], Self-emp-not-inc, United-States, Male, White, Husband, Sales, >50K, Married-civ-spouse
[29 - 36], 13, 0, 0, [50 - 70], Self-emp-not-inc, United-States, Male, White, Husband, Sales, >50K, Married-civ-spouse
23, 10, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Machine-op-inspct, <=50K, Never-married
23, 10, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Machine-op-inspct, <=50K, Never-married
23, 10, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Machine-op-inspct, <=50K, Never-married
[56 - 79], [9 - 10], 0, 0, [20 - 40], Private, United-States, Male, White, Other-relative, Technical, <=50K, Married-civ-spouse
[56 - 79], [9 - 10], 0, 0, [20 - 40], Private, United-States, Male, White, Other-relative, Technical, <=50K, Never-married
[56 - 79], [9 - 10], 0, 0, [20 - 40], Private, United-States, Male, White, Other-relative, Technical, <=50K, Divorced
[24 - 27], 9, 0, 0, 40, Private, Non-US, Male, White, Own-child, Other-service, <=50K, Never-married
[24 - 27], 9, 0, 0, 40, Private, Non-US, Male, White, Own-child, Other-service, <=50K, Never-married
[24 - 27], 9, 0, 0, 40, Private, Non-US, Male, White, Own-child, Other-service, <=50K, Never-married
[38 - 40], 12, 0, 0, 40, Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
[38 - 40], 12, 0, 0, 40, Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
[38 - 40], 12, 0, 0, 40, Private, United-States, Male, White, Husband, Adm-clerical, <=50K, Married-civ-spouse
18, 7, 0, 0, [20 - 22], Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
18, 7, 0, 0, [20 - 22], Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
18, 7, 0, 0, [20 - 22], Private, United-States, Female, White, Own-child, Other-service, <=50K, Never-married
[25 - 54], [4 - 10], 0, 0, 40, Local-gov, United-States, Male, White, Husband, Farming-fishing, <=50K, Married-civ-spouse
[25 - 54], [4 - 10], 0, 0, 40, Local-gov, United-States, Male, White, Husband, Farming-fishing, <=50K, Married-civ-spouse
[25 - 54], [4 - 10], 0, 0, 40, Local-gov, United-States, Male, White, Husband, Farming-fishing, <=50K, Married-civ-spouse
[18 - 20], 9, 0, 0, 30, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
[18 - 20], 9, 0, 0, 30, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
[18 - 20], 9, 0, 0, 30, Private, United-States, Male, White, Not-in-family, Sales, <=50K, Never-married
[31 - 52], 13, 0, 0, 40, Private, Non-US, Male, White, Husband, Other-service, <=50K, Married-civ-spouse
[31 - 52], 13, 0, 0, 40, Private, Non-US, Male, White, Husband, Other-service, <=50K, Married-civ-spouse
[31 - 52], 13, 0, 0, 40, Private, Non-US, Male, White, Husband, Other-service, <=50K, Married-civ-spouse
[46 - 47], 9, 0, 0, [38 - 40], Private, United-States, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
[46 - 47], 9, 0, 0, [38 - 40], Private, United-States, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
[46 - 47], 9, 0, 0, [38 - 40], Private, United-States, Female, White, Wife, Other-service, <=50K, Married-civ-spouse
[57 - 60], 9, 0, 0, [48 - 50], Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[57 - 60], 9, 0, 0, [48 - 50], Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[57 - 60], 9, 0, 0, [48 - 50], Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[44 - 62], [5 - 10], [0 - 14344], 0, [39 - 40], Private, United-States, Female, White, Not-in-family, Craft-repair, >50K, Divorced
