age, education-num, capital-gain, capital-loss, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[36 - 51], [11 - 13], [0 - 2407], 0, [13 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[36 - 51], [11 - 13], [0 - 2407], 0, [13 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[36 - 51], [11 - 13], [0 - 2407], 0, [13 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[36 - 51], [11 - 13], [0 - 2407], 0, [13 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[36 - 51], [11 - 13], [0 - 2407], 0, [13 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[36 - 51], [11 - 13], [0 - 2407], 0, [13 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[36 - 51], [11 - 13], [0 - 2407], 0, [13 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[36 - 51], [11 - 13], [0 - 2407], 0, [13 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, <=50K, Married-civ-spouse
[34 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Divorced
[34 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[34 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[34 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Divorced
[34 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[34 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Divorced
[34 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Divorced
[34 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[34 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[34 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[34 - 39], 9, 0, 0, 40, Private, United-States, Male, White, Not-in-family, Handlers-cleaners, <=50K, Never-married
[42 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[42 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[42 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[42 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[42 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[42 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[42 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[42 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[42 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[42 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[42 - 60], [6 - 9], 0, 0, [40 - 45], Private, United-States, Male, Black, Husband, Handlers-cleaners, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-civ-spouse
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Married-spouse-absent
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Never-married
[28 - 59], [3 - 13], 0, 0, [10 - 40], Private, Non-US, Female, Black, *, *, <=50K, Never-married
[24 - 41], [11 - 14], 0, 0, [37 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[24 - 41], [11 - 14], 0, 0, [37 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[24 - 41], [11 - 14], 0, 0, [37 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[24 - 41], [11 - 14], 0, 0, [37 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[24 - 41], [11 - 14], 0, 0, [37 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[24 - 41], [11 - 14], 0, 0, [37 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[24 - 41], [11 - 14], 0, 0, [37 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[24 - 41], [11 - 14], 0, 0, [37 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[24 - 41], [11 - 14], 0, 0, [37 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[24 - 41], [11 - 14], 0, 0, [37 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[24 - 41], [11 - 14], 0, 0, [37 - 40], Private, United-States, Female, White, Wife, Exec-managerial, <=50K, Married-civ-spouse
[47 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[47 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[47 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[47 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[47 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[47 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[47 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[47 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[47 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[47 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[47 - 60], [8 - 10], [0 - 7688], 0, [40 - 50], Self-emp-not-inc, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[22 - 36], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 36], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 36], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 36], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 36], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 36], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 36], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 36], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 36], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[22 - 36], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Divorced
[22 - 36], [12 - 14], [0 - 14344], 0, [40 - 50], Private, United-States, Female, White, Not-in-family, Prof-specialty, >50K, Never-married
[36 - 43], 13, [3103 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[36 - 43], 13, [3103 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[36 - 43], 13, [3103 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[36 - 43], 13, [3103 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[36 - 43], 13, [3103 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[36 - 43], 13, [3103 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[36 - 43], 13, [3103 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[36 - 43], 13, [3103 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[36 - 43], 13, [3103 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[36 - 43], 13, [3103 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[36 - 43], 13, [3103 - 7688], 0, 40, Private, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 44], [10 - 13], [0 - 5178], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 44], [10 - 13], [0 - 5178], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 44], [10 - 13], [0 - 5178], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 44], [10 - 13], [0 - 5178], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 44], [10 - 13], [0 - 5178], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 44], [10 - 13], [0 - 5178], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 44], [10 - 13], [0 - 5178], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 44], [10 - 13], [0 - 5178], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 44], [10 - 13], [0 - 5178], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 44], [10 - 13], [0 - 5178], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[29 - 44], [10 - 13], [0 - 5178], 0, [35 - 80], Private, United-States, Male, Black, Husband, Exec-managerial, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 7688], 0, [38 - 72], gov, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 7688], 0, [38 - 72], gov, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 7688], 0, [38 - 72], gov, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 7688], 0, [38 - 72], gov, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 7688], 0, [38 - 72], gov, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 7688], 0, [38 - 72], gov, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 7688], 0, [38 - 72], gov, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 7688], 0, [38 - 72], gov, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 7688], 0, [38 - 72], gov, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 7688], 0, [38 - 72], gov, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[30 - 64], [13 - 16], [0 - 7688], 0, [38 - 72], gov, Non-US, Male, Asian-Pac-Islander, Husband, Prof-specialty, >50K, Married-civ-spouse
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[22 - 23], 13, [0 - 1055], 0, [30 - 40], Private, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
[26 - 41], [10 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 41], [10 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 41], [10 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 41], [10 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Separated
[26 - 41], [10 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 41], [10 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Divorced
[26 - 41], [10 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 41], [10 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 41], [10 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 41], [10 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[26 - 41], [10 - 13], 0, 0, [33 - 55], Private, United-States, Male, Black, Not-in-family, Sales, <=50K, Never-married
[24 - 59], [2 - 7], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 59], [2 - 7], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 59], [2 - 7], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 59], [2 - 7], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 59], [2 - 7], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 59], [2 - 7], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 59], [2 - 7], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 59], [2 - 7], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 59], [2 - 7], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 59], [2 - 7], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[24 - 59], [2 - 7], 0, 0, [37 - 45], Private, Non-US, Male, *, Husband, Transport-moving, <=50K, Married-civ-spouse
[18 - 25], [9 - 11], 0, 0, [11 - 40], Self-emp-not-inc, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
[18 - 25], [9 - 11], 0, 0, [11 - 40], Self-emp-not-inc, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
[18 - 25], [9 - 11], 0, 0, [11 - 40], Self-emp-not-inc, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
[18 - 25], [9 - 11], 0, 0, [11 - 40], Self-emp-not-inc, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
[18 - 25], [9 - 11], 0, 0, [11 - 40], Self-emp-not-inc, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
[18 - 25], [9 - 11], 0, 0, [11 - 40], Self-emp-not-inc, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
[18 - 25], [9 - 11], 0, 0, [11 - 40], Self-emp-not-inc, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
[18 - 25], [9 - 11], 0, 0, [11 - 40], Self-emp-not-inc, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
[18 - 25], [9 - 11], 0, 0, [11 - 40], Self-emp-not-inc, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
[18 - 25], [9 - 11], 0, 0, [11 - 40], Self-emp-not-inc, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
[18 - 25], [9 - 11], 0, 0, [11 - 40], Self-emp-not-inc, United-States, Male, White, Own-child, Farming-fishing, <=50K, Never-married
[29 - 36], 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Never-married
[29 - 36], 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Never-married
[29 - 36], 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Never-married
[29 - 36], 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Never-married
[29 - 36], 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Separated
[29 - 36], 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Divorced
[29 - 36], 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Divorced
[29 - 36], 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Divorced
[29 - 36], 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Divorced
[29 - 36], 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Divorced
[29 - 36], 9, 0, 0, 40, Private, United-States, Male, White, Unmarried, Machine-op-inspct, <=50K, Divorced
[34 - 39], [7 - 9], 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[34 - 39], [7 - 9], 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[34 - 39], [7 - 9], 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[34 - 39], [7 - 9], 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[34 - 39], [7 - 9], 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[34 - 39], [7 - 9], 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[34 - 39], [7 - 9], 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[34 - 39], [7 - 9], 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[34 - 39], [7 - 9], 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[34 - 39], [7 - 9], 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[34 - 39], [7 - 9], 0, 0, 50, Private, United-States, Male, White, Husband, Sales, <=50K, Married-civ-spouse
[30 - 54], [9 - 14], [0 - 25236], 0, [40 - 55], self, United-States, Female, White, Unmarried, Exec-managerial, >50K, Divorced
[30 - 54], [9 - 14], [0 - 25236], 0, [40 - 55], self, United-States, Female, White, Unmarried, Exec-managerial, >50K, Divorced
[30 - 54], [9 - 14], [0 - 25236], 0, [40 - 55], self, United-States, Female, White, Unmarried, Exec-managerial, >50K, Divorced
[30 - 54], [9 - 14], [0 - 25236], 0, [40 - 55], self, United-States, Female, White, Unmarried, Exec-managerial, >50K, Divorced
[30 - 54], [9 - 14], [0 - 25236], 0, [40 - 55], self, United-States, Female, White, Unmarried, Exec-managerial, >50K, Divorced
[30 - 54], [9 - 14], [0 - 25236], 0, [40 - 55], self, United-States, Female, White, Unmarried, Exec-managerial, >50K, Divorced
[30 - 54], [9 - 14], [0 - 25236], 0, [40 - 55], self, United-States, Female, White, Unmarried, Exec-managerial, >50K, Never-married
[30 - 54], [9 - 14], [0 - 25236], 0, [40 - 55], self, United-States, Female, White, Unmarried, Exec-managerial, >50K, Divorced
[30 - 54], [9 - 14], [0 - 25236], 0, [40 - 55], self, United-States, Female, White, Unmarried, Exec-managerial, >50K, Separated
[30 - 54], [9 - 14], [0 - 25236], 0, [40 - 55], self, United-States, Female, White, Unmarried, Exec-managerial, >50K, Divorced
[30 - 54], [9 - 14], [0 - 25236], 0, [40 - 55], self, United-States, Female, White, Unmarried, Exec-managerial, >50K, Divorced
[33 - 41], 16, 0, 0, [50 - 60], Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[33 - 41], 16, 0, 0, [50 - 60], Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[33 - 41], 16, 0, 0, [50 - 60], Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[33 - 41], 16, 0, 0, [50 - 60], Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[33 - 41], 16, 0, 0, [50 - 60], Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[33 - 41], 16, 0, 0, [50 - 60], Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[33 - 41], 16, 0, 0, [50 - 60], Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[33 - 41], 16, 0, 0, [50 - 60], Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[33 - 41], 16, 0, 0, [50 - 60], Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
[33 - 41], 16, 0, 0, [50 - 60], Private, United-States, Male, White, Husband, Prof-specialty, >50K, Married-civ-spouse
