age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
,,,1,Married-civ-spouse,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Married-spouse-absent,,,,Female,0,0,<40,Non-US,<=50K
,,,4,Married-spouse-absent,,,,Female,0,0,<40,Non-US,<=50K
,,,1,Married-spouse-absent,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Married-spouse-absent,,,,Female,0,0,<40,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Married-spouse-absent,,,,Female,0,0,<40,Non-US,<=50K
,,,1,Married-spouse-absent,,,,Female,0,0,<40,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Female,0,0,<40,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Married-spouse-absent,,,,Female,0,0,<40,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Female,0,0,<40,Non-US,<=50K
,,,1,Married-spouse-absent,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Married-spouse-absent,,,,Female,0,0,<40,Non-US,<=50K
,,,2,Never-married,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Never-married,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Never-married,,,,Female,0,0,<40,Non-US,<=50K
,,,2,Never-married,,,,Female,0,0,<40,Non-US,<=50K
,,,2,Never-married,,,,Female,0,0,<40,Non-US,<=50K
,,,2,Never-married,,,,Female,0,0,<40,Non-US,<=50K
,,,2,Never-married,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Never-married,,,,Female,0,0,<40,Non-US,<=50K
,,,2,Never-married,,,,Female,0,0,<40,Non-US,<=50K
,,,2,Never-married,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Never-married,,,,Female,0,0,<40,Non-US,<=50K
,,,2,Never-married,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Never-married,,,,Female,0,0,<40,Non-US,<=50K
,,,2,Separated,,,,Female,0,0,<40,Non-US,<=50K
,,,4,Separated,,,,Female,0,0,<40,Non-US,<=50K
,,,1,Separated,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Separated,,,,Female,0,0,<40,Non-US,<=50K
,,,1,Separated,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Separated,,,,Female,0,0,<40,Non-US,<=50K
,,,3,Separated,,,,Female,0,0,<40,Non-US,<=50K
,,,2,Separated,,,,Female,0,0,<40,Non-US,<=50K
,,,1,Married,,,,Male,0,0,,Non-US,<=50K
,,,2,Married,,,,Male,0,0,,Non-US,<=50K
,,,1,Married,,,,Male,0,0,,Non-US,<=50K
,,,3,Married,,,,Male,0,0,,Non-US,<=50K
,,,3,Married,,,,Male,0,0,,Non-US,<=50K
,,,3,Married,,,,Male,0,0,,Non-US,<=50K
,,,2,Married,,,,Male,0,0,,Non-US,<=50K
,,,2,Married,,,,Male,0,0,,Non-US,<=50K
,,,1,Married,,,,Male,0,0,,Non-US,<=50K
,,,2,Married,,,,Male,0,0,,Non-US,<=50K
,,,2,Married,,,,Male,0,0,,Non-US,<=50K
,,,2,Not-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Not-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Not-married,,,,Male,0,0,,Non-US,<=50K
,,,1,Not-married,,,,Male,0,0,,Non-US,<=50K
,,,1,Not-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Not-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Not-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Not-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Not-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Not-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Divorced,,,,Male,0,0,40,Non-US,<=50K
,,,4,Divorced,,,,Male,0,0,40,Non-US,<=50K
,,,4,Divorced,,,,Male,0,0,40,Non-US,<=50K
,,,4,Divorced,,,,Male,0,0,40,Non-US,<=50K
,,,2,Divorced,,,,Male,0,0,40,Non-US,<=50K
,,,3,Divorced,,,,Male,0,0,40,Non-US,<=50K
,,,3,Divorced,,,,Male,0,0,40,Non-US,<=50K
,,,2,Divorced,,,,Male,0,0,40,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,2885,0,40,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,0,0,40,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,0,0,40,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Male,0,0,40,Non-US,<=50K
,,,1,Married-civ-spouse,,,,Male,0,0,40,Non-US,<=50K
,,,2,Married-civ-spouse,,,,Male,0,0,40,Non-US,<=50K
,,,1,Married-civ-spouse,,,,Male,0,0,40,Non-US,<=50K
,,,2,Married-civ-spouse,,,,Male,0,0,40,Non-US,<=50K
,,,2,Married-civ-spouse,,,,Male,0,0,40,Non-US,<=50K
,,,3,Married-spouse-absent,,,,Male,0,0,40,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Male,0,0,40,Non-US,<=50K
,,,1,Married-spouse-absent,,,,Male,0,0,40,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Male,0,0,40,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Male,0,0,40,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Male,0,0,40,Non-US,<=50K
,,,3,Married-spouse-absent,,,,Male,0,0,40,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Male,0,0,40,Non-US,<=50K
,,,3,Married-spouse-absent,,,,Male,0,0,40,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Male,0,0,40,Non-US,<=50K
,,,3,Married-spouse-absent,,,,Male,0,0,40,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,40,Non-US,<=50K
,,,3,Never-married,,,,Male,0,2258,40,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,40,Non-US,<=50K
,,,4,Never-married,,,,Male,0,0,40,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,40,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,40,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,40,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,40,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,40,Non-US,<=50K
,,,1,Never-married,,,,Male,0,0,40,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,40,Non-US,<=50K
,,,1,Never-married,,,,Male,0,0,40,Non-US,<=50K
,,,2,Married-civ-spouse,,,,Male,0,0,40+,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Male,0,2179,40+,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Male,0,0,40+,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Male,0,0,40+,Non-US,<=50K
,,,2,Married-civ-spouse,,,,Male,3411,0,40+,Non-US,<=50K
,,,1,Married-civ-spouse,,,,Male,0,0,40+,Non-US,<=50K
,,,1,Married-civ-spouse,,,,Male,0,0,40+,Non-US,<=50K
,,,2,Married-civ-spouse,,,,Male,0,0,40+,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Male,0,0,40+,Non-US,<=50K
,,,2,Married-civ-spouse,,,,Male,0,0,40+,Non-US,<=50K
,,,4,Married-spouse-absent,,,,Male,0,0,40+,Non-US,<=50K
,,,3,Married-spouse-absent,,,,Male,0,0,40+,Non-US,<=50K
,,,3,Married-spouse-absent,,,,Male,0,0,40+,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Male,0,0,40+,Non-US,<=50K
,,,4,Married-spouse-absent,,,,Male,0,0,40+,Non-US,<=50K
,,,1,Married-spouse-absent,,,,Male,0,0,40+,Non-US,<=50K
,,,3,Married-spouse-absent,,,,Male,0,0,40+,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Male,0,0,40+,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,40+,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,40+,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,40+,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,40+,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,40+,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,40+,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,40+,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,40+,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Male,0,0,<40,Non-US,<=50K
,,,1,Married-spouse-absent,,,,Male,0,0,<40,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Male,0,0,<40,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Male,0,0,<40,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Male,0,0,<40,Non-US,<=50K
,,,1,Married-spouse-absent,,,,Male,0,0,<40,Non-US,<=50K
,,,3,Married-spouse-absent,,,,Male,0,0,<40,Non-US,<=50K
,,,2,Married-spouse-absent,,,,Male,0,0,<40,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,<40,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,<40,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,<40,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,<40,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,<40,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,<40,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,<40,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,<40,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,<40,Non-US,<=50K
,,,1,Never-married,,,,Male,0,0,<40,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,<40,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,<40,Non-US,<=50K
,,,1,Never-married,,,,Male,0,0,<40,Non-US,<=50K
,,,3,Married,,,,Female,0,0,,United-States,<=50K
,,,2,Married,,,,Female,3464,0,,United-States,<=50K
,,,2,Married,,,,Female,0,0,,United-States,<=50K
,,,2,Married,,,,Female,0,0,,United-States,<=50K
,,,3,Married,,,,Female,0,0,,United-States,<=50K
,,,3,Married,,,,Female,0,0,,United-States,<=50K
,,,2,Married,,,,Female,0,0,,United-States,<=50K
,,,3,Married,,,,Female,0,0,,United-States,<=50K
,,,2,Married,,,,Female,0,0,,United-States,<=50K
,,,3,Married,,,,Female,0,0,,United-States,<=50K
,,,2,Married,,,,Female,0,0,,United-States,<=50K
,,,2,Married,,,,Female,0,0,,United-States,<=50K
,,,3,Married,,,,Female,0,0,,United-States,<=50K
,,,3,Married,,,,Female,0,0,,United-States,<=50K
,,,3,Married,,,,Female,0,0,,United-States,<=50K
,,,3,Married,,,,Female,0,0,,United-States,<=50K
,,,2,Married,,,,Female,0,0,,United-States,<=50K
,,,2,Married,,,,Female,0,0,,United-States,<=50K
,,,2,Married,,,,Female,1471,0,,United-States,<=50K
,,,3,Married,,,,Female,2885,0,,United-States,<=50K
,,,2,Married,,,,Female,0,0,,United-States,<=50K
,,,3,Married,,,,Female,0,0,,United-States,<=50K
,,,2,Married,,,,Female,0,0,,United-States,<=50K
,,,3,Married,,,,Female,0,0,,United-States,<=50K
,,,2,Married,,,,Female,0,0,,United-States,<=50K
,,,3,Married,,,,Female,0,0,,United-States,<=50K
,,,3,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Not-married,,,,Female,0,0,,United-States,<=50K
,,,3,Not-married,,,,Female,0,0,,United-States,<=50K
,,,3,Not-married,,,,Female,2977,0,,United-States,<=50K
,,,1,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Not-married,,,,Female,0,0,,United-States,<=50K
,,,3,Not-married,,,,Female,0,0,,United-States,<=50K
,,,3,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Not-married,,,,Female,0,0,,United-States,<=50K
,,,3,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Not-married,,,,Female,0,0,,United-States,<=50K
,,,1,Not-married,,,,Female,0,0,,United-States,<=50K
,,,3,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Not-married,,,,Female,0,0,,United-States,<=50K
,,,3,Not-married,,,,Female,0,0,,United-States,<=50K
,,,3,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Not-married,,,,Female,0,0,,United-States,<=50K
,,,2,Married-civ-spouse,,,,Female,3103,0,40,United-States,<=50K
,,,2,Married-civ-spouse,,,,Female,0,0,40,United-States,<=50K
,,,3,Married-civ-spouse,,,,Female,0,0,40,United-States,<=50K
,,,2,Married-civ-spouse,,,,Female,0,0,40,United-States,<=50K
,,,2,Married-civ-spouse,,,,Female,0,0,40,United-States,<=50K
,,,3,Married-civ-spouse,,,,Female,0,0,40,United-States,<=50K
,,,2,Married-civ-spouse,,,,Female,0,0,40,United-States,<=50K
,,,2,Separated,,,,Female,0,0,40,United-States,<=50K
,,,3,Separated,,,,Female,0,0,40,United-States,<=50K
,,,2,Separated,,,,Female,0,0,40,United-States,<=50K
,,,2,Separated,,,,Female,0,2339,40,United-States,<=50K
,,,3,Separated,,,,Female,0,0,40,United-States,<=50K
,,,4,Separated,,,,Female,0,0,40,United-States,<=50K
,,,3,Separated,,,,Female,0,0,40,United-States,<=50K
,,,2,Separated,,,,Female,0,0,40,United-States,<=50K
,,,3,Separated,,,,Female,0,0,40,United-States,<=50K
,,,3,Separated,,,,Female,0,0,40,United-States,<=50K
,,,3,Separated,,,,Female,0,0,40,United-States,<=50K
,,,3,Married-spouse-absent,,,,Female,0,0,<40,United-States,<=50K
,,,2,Married-spouse-absent,,,,Female,0,0,<40,United-States,<=50K
,,,3,Married-spouse-absent,,,,Female,0,0,<40,United-States,<=50K
,,,3,Married-spouse-absent,,,,Female,0,0,<40,United-States,<=50K
,,,3,Married-spouse-absent,,,,Female,0,0,<40,United-States,<=50K
,,,3,Married-spouse-absent,,,,Female,0,0,<40,United-States,<=50K
,,,3,Married-spouse-absent,,,,Female,0,0,<40,United-States,<=50K
,,,4,Married-spouse-absent,,,,Female,0,0,<40,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,<40,United-States,<=50K
,,,1,Never-married,,,,Female,0,0,<40,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,<40,United-States,<=50K
,,,2,Never-married,,,,Female,0,0,<40,United-States,<=50K
,,,2,Never-married,,,,Female,0,0,<40,United-States,<=50K
,,,2,Never-married,,,,Female,0,0,<40,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,<40,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,<40,United-States,<=50K
,,,2,Never-married,,,,Female,0,0,<40,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,<40,United-States,<=50K
,,,3,Married,,,,Male,0,0,,United-States,<=50K
,,,3,Married,,,,Male,0,1980,,United-States,<=50K
,,,3,Married,,,,Male,0,0,,United-States,<=50K
,,,2,Married,,,,Male,0,0,,United-States,<=50K
,,,3,Married,,,,Male,0,0,,United-States,<=50K
,,,3,Married,,,,Male,0,0,,United-States,<=50K
,,,3,Married,,,,Male,2597,0,,United-States,<=50K
,,,2,Married,,,,Male,0,0,,United-States,<=50K
,,,3,Married,,,,Male,0,0,,United-States,<=50K
,,,3,Married,,,,Male,2885,0,,United-States,<=50K
,,,3,Married,,,,Male,0,0,,United-States,<=50K
,,,3,Married,,,,Male,0,0,,United-States,<=50K
,,,3,Married,,,,Male,0,0,,United-States,<=50K
,,,2,Married,,,,Male,0,0,,United-States,<=50K
,,,3,Married,,,,Male,0,0,,United-States,<=50K
,,,1,Married,,,,Male,0,0,,United-States,<=50K
,,,2,Married,,,,Male,0,0,,United-States,<=50K
,,,3,Married,,,,Male,0,0,,United-States,<=50K
,,,2,Married,,,,Male,0,0,,United-States,<=50K
,,,2,Married,,,,Male,0,0,,United-States,<=50K
,,,2,Married,,,,Male,0,0,,United-States,<=50K
,,,2,Married,,,,Male,3411,0,,United-States,<=50K
,,,3,Married,,,,Male,0,0,,United-States,<=50K
,,,2,Married,,,,Male,0,0,,United-States,<=50K
,,,3,Married,,,,Male,0,0,,United-States,<=50K
,,,2,Married,,,,Male,0,0,,United-States,<=50K
,,,2,Married,,,,Male,0,0,,United-States,<=50K
,,,3,Married,,,,Male,0,0,,United-States,<=50K
,,,3,Married,,,,Male,0,0,,United-States,<=50K
,,,2,Married,,,,Male,0,0,,United-States,<=50K
,,,3,Not-married,,,,Male,0,0,,United-States,<=50K
,,,3,Not-married,,,,Male,0,0,,United-States,<=50K
,,,3,Not-married,,,,Male,0,0,,United-States,<=50K
,,,2,Not-married,,,,Male,0,0,,United-States,<=50K
,,,3,Not-married,,,,Male,0,0,,United-States,<=50K
,,,2,Not-married,,,,Male,0,0,,United-States,<=50K
,,,2,Not-married,,,,Male,0,0,,United-States,<=50K
,,,2,Not-married,,,,Male,0,0,,United-States,<=50K
,,,2,Not-married,,,,Male,0,0,,United-States,<=50K
,,,3,Not-married,,,,Male,0,0,,United-States,<=50K
,,,2,Not-married,,,,Male,0,1590,,United-States,<=50K
,,,2,Not-married,,,,Male,4650,0,,United-States,<=50K
,,,3,Not-married,,,,Male,0,0,,United-States,<=50K
,,,3,Divorced,,,,Male,0,0,40,United-States,<=50K
,,,3,Divorced,,,,Male,0,0,40,United-States,<=50K
,,,3,Divorced,,,,Male,0,0,40,United-States,<=50K
,,,3,Divorced,,,,Male,0,0,40,United-States,<=50K
,,,3,Divorced,,,,Male,0,0,40,United-States,<=50K
,,,2,Divorced,,,,Male,0,0,40,United-States,<=50K
,,,2,Divorced,,,,Male,0,0,40,United-States,<=50K
,,,3,Divorced,,,,Male,0,0,40,United-States,<=50K
,,,3,Divorced,,,,Male,0,0,40,United-States,<=50K
,,,4,Divorced,,,,Male,0,0,40,United-States,<=50K
,,,2,Divorced,,,,Male,0,0,40,United-States,<=50K
,,,2,Divorced,,,,Male,0,0,40,United-States,<=50K
,,,2,Divorced,,,,Male,0,0,40,United-States,<=50K
,,,2,Never-married,,,,Male,0,0,40,United-States,<=50K
,,,2,Never-married,,,,Male,0,0,40,United-States,<=50K
,,,2,Never-married,,,,Male,0,0,40,United-States,<=50K
,,,2,Never-married,,,,Male,0,0,40,United-States,<=50K
,,,3,Never-married,,,,Male,1151,0,40,United-States,<=50K
,,,3,Never-married,,,,Male,0,0,40,United-States,<=50K
,,,3,Never-married,,,,Male,0,0,40,United-States,<=50K
,,,3,Never-married,,,,Male,0,0,40,United-States,<=50K
,,,2,Never-married,,,,Male,0,0,40,United-States,<=50K
,,,3,Never-married,,,,Male,0,0,40,United-States,<=50K
,,,2,Never-married,,,,Male,0,0,40,United-States,<=50K
,,,2,Never-married,,,,Male,0,0,40,United-States,<=50K
,,,1,Never-married,,,,Male,0,2339,40,United-States,<=50K
,,,3,Never-married,,,,Male,0,0,40,United-States,<=50K
,,,2,Never-married,,,,Male,1055,0,40,United-States,<=50K
,,,2,Widowed,,,,Male,0,0,40,United-States,<=50K
,,,2,Widowed,,,,Male,0,0,40,United-States,<=50K
,,,2,Widowed,,,,Male,0,0,40,United-States,<=50K
,,,3,Widowed,,,,Male,0,0,40,United-States,<=50K
,,,4,Widowed,,,,Male,0,0,40,United-States,<=50K
,,,1,Widowed,,,,Male,0,0,40,United-States,<=50K
,,,2,Widowed,,,,Male,0,1590,40,United-States,<=50K
,,,3,Never-married,,,,Male,0,0,<40,United-States,<=50K
,,,2,Never-married,,,,Male,0,0,<40,United-States,<=50K
,,,3,Never-married,,,,Male,0,0,<40,United-States,<=50K
,,,3,Never-married,,,,Male,0,0,<40,United-States,<=50K
,,,2,Never-married,,,,Male,0,0,<40,United-States,<=50K
,,,3,Never-married,,,,Male,4650,0,<40,United-States,<=50K
,,,2,Never-married,,,,Male,0,0,<40,United-States,<=50K
,,,3,Never-married,,,,Male,0,0,<40,United-States,<=50K
,,,3,Never-married,,,,Male,0,0,<40,United-States,<=50K
,,,2,Never-married,,,,Male,0,0,<40,United-States,<=50K
,,,2,Separated,,,,Male,0,0,<40,United-States,<=50K
,,,2,Separated,,,,Male,0,0,<40,United-States,<=50K
,,,4,Separated,,,,Male,0,0,<40,United-States,<=50K
,,,4,Separated,,,,Male,0,0,<40,United-States,<=50K
,,,3,Separated,,,,Male,0,0,<40,United-States,<=50K
,,,3,Separated,,,,Male,0,0,<40,United-States,<=50K
,,,2,Separated,,,,Male,0,0,<40,United-States,<=50K
,,,2,Separated,,,,Male,0,0,<40,United-States,<=50K
,,,3,Married,,Unmarried,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,2,Married,,Unmarried,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,2,Married,,Unmarried,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,2,Married,,Unmarried,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,3,Married,,Unmarried,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,3,Married,,Unmarried,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,4,Married,,Unmarried,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,1,Married,,Unmarried,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,3,Married,,Unmarried,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,2,Married-civ-spouse,,Wife,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,3,Married-civ-spouse,,Wife,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,2,Married-civ-spouse,,Wife,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,3,Married-civ-spouse,,Wife,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,3,Married-civ-spouse,,Wife,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,3,Married-civ-spouse,,Wife,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,2,Married-civ-spouse,,Wife,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,3,Married-civ-spouse,,Wife,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
,,,3,Not-married,,Not-in-family,Amer-Indian-Eskimo,Female,0,0,,United-States,<=50K
