age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
,,,3,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,4064,0,,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,2885,0,,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,2,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,2,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,3,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,4,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,1,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,2,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,2,Married-civ-spouse,,,,Male,3411,0,,Non-US,<=50K
,,,2,Married-civ-spouse,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,1,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,1590,,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,4,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,4,Never-married,,,,Male,2463,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,4,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,4,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,4,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,1471,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,1741,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,2258,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,4,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,2,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,Never-married,,,,Male,0,0,,Non-US,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,2885,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,3464,0,,United-States,<=50K
,,,1,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,2174,0,,United-States,<=50K
,,,2,,,,,Female,0,1721,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,4,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,1,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,1,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,4,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,2,,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,3325,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,4,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,4,Divorced,,,,Female,0,0,,United-States,<=50K
,,,1,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,6849,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,1138,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,2,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Divorced,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,3325,0,,United-States,<=50K
,,,1,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,2977,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,1,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,2,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,2,Never-married,,,,Female,0,0,,United-States,<=50K
,,,2,Never-married,,,,Female,0,0,,United-States,<=50K
,,,2,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,2,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,2,Never-married,,,,Female,0,0,,United-States,<=50K
,,,2,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,2977,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,2,Never-married,,,,Female,0,0,,United-States,<=50K
,,,2,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Never-married,,,,Female,0,0,,United-States,<=50K
,,,2,Never-married,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,4,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,5721,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,6497,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,3887,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,4,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,1,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,4,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,625,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,Separated,,,,Female,0,0,,United-States,<=50K
,,,2,Separated,,,,Female,0,0,,United-States,<=50K
,,,3,,,,,Male,0,0,,United-States,<=50K
,,,3,,,,,Male,0,0,,United-States,<=50K
,,,3,,,,,Male,2597,0,,United-States,<=50K
,,,3,,,,,Male,0,0,,United-States,<=50K
,,,3,,,,,Male,0,0,,United-States,<=50K
,,,3,,,,,Male,0,0,,United-States,<=50K
,,,2,,,,,Male,0,0,,United-States,<=50K
,,,2,,,,,Male,0,0,,United-States,<=50K
,,,2,,,,,Male,0,0,,United-States,<=50K
,,,3,,,,,Male,0,0,,United-States,<=50K
,,,2,,,,,Male,0,0,,United-States,<=50K
,,,2,,,,,Male,0,0,,United-States,<=50K
,,,3,,,,,Male,0,0,,United-States,<=50K
,,,3,,,,,Male,0,0,,United-States,<=50K
,,,3,,,,,Male,0,0,,United-States,<=50K
,,,2,,,,,Male,0,0,,United-States,<=50K
,,,2,,,,,Male,0,0,,United-States,<=50K
,,,2,,,,,Male,0,0,,United-States,<=50K
,,,2,,,,,Male,0,0,,United-States,<=50K
,,,3,,,,,Male,0,0,,United-States,<=50K
,,,2,,,,,Male,0,0,,United-States,<=50K
,,,2,,,,,Male,0,0,,United-States,<=50K
,,,3,,,,,Male,0,1816,,United-States,<=50K
,,,3,,,,,Male,0,0,,United-States,<=50K
,,,2,,,,,Male,0,0,,United-States,<=50K
,,,3,,,,,Male,0,0,,United-States,<=50K
